Keyword,Source,Author,Title,URL,Text,Published
immigrant,Buzzfeed,"[{""@type"":""Person"",""name"":""Victoria Gasparowicz"",""url"":""https://www.buzzfeed.com/victoriagasparowicz"",""jobTitle"":""BuzzFeed Staff""}]",17 Things You May Not Even Realize Seem Weird To Immigrant Families In The US,https://www.buzzfeed.com/victoriagasparowicz/weird-american-quirks,,2020-09-22T18:50:10Z
immigrant,The Wall Street Journal,"Natalie Andrews, Michelle Hackman",U.S. Opens Investigation Into Claims of Forced Hysterectomies on Detained Migrants - The Wall Street Journal,https://www.wsj.com/articles/lawmakers-seek-investigation-into-allegations-of-mass-hysterectomies-on-detained-migrants-11600291610,WASHINGTONThe Department of Homeland Securitys internal watchdog has opened an investigation into a whistleblowers allegations of coerced hysterectomies being performed on migrant women held at a Geo… [+147 chars],2020-09-16T23:23:00Z
immigrant,USA Today,"USA TODAY, Editors, USA TODAY","Trump taxes, California wildfires, Stanley Cup: 5 things to know Monday",https://www.usatoday.com/story/news/2020/09/28/trump-taxes-california-wildfires-stanley-cup-5-things-know-monday/3530752001/,"Trump taxes: Questions continue after NYT report
Questions are continuing to be asked Monday after President Donald Trump refused to discuss his tax returns after a report said he paid only $750 in … [+4147 chars]",2020-09-28T06:26:12Z
immigrant,USA Today,"USA TODAY, The Editorial Board, USA TODAY","Kamala Harris and Mike Pence clash, but in a civilized way",https://www.usatoday.com/story/opinion/todaysdebate/2020/10/08/kamala-harris-mike-pence-clash-but-civilized-editorials-debates/5908331002/,"Our View: The vice presidential debate pitted a kinder, gentler Donald Trump against a former prosecutor turned senator. It wasn't a 'no-fly' zone.
In the end, it might have been too much even for a… [+4736 chars]",2020-10-08T05:35:48Z
immigrant,USA Today,"Pocono Record, J.D. Prose, Pocono Record","'This hatred is taught': Gisele Fetterman, Pennsylvania's second lady, records racist insults aimed at her",https://www.usatoday.com/story/news/politics/2020/10/12/gisele-fetterman-pennsylvania-second-lady-racist-insults/5974160002/,"Sesame Street is teaching children to stand up against racism in their half-hour special, The Power of We.
Buzz60
FOREST HILLS, Pa.  A visit to a local grocery store turned ugly Sunday when Gisele … [+4711 chars]",2020-10-12T23:17:58Z
immigrant,USA Today,"Tallahassee Democrat, Jeffrey Schweers, Tallahassee Democrat",Security agency sees no 'malicious activity' in latest crash of Florida's online voter registration system,https://www.usatoday.com/story/news/politics/2020/10/07/no-malicious-activity-florida-voter-registration-system-crash/5917343002/,"Civil rights experts point to long wait times to vote as a sign of growing voter suppression in the U.S. Here's what to expect in the 2020 election.
USA TODAY
TALLAHASSEE, Fla.  U.S. Chief Judge Ma… [+4903 chars]",2020-10-08T00:39:39Z
immigrant,USA Today,Associated Press,Nurse questions medical care – including hysterectomies – at Georgia ICE jail - USA TODAY,https://www.usatoday.com/story/news/nation/2020/09/15/ice-jail-georgia-nurse-questions-medical-care-detainees/5801521002/,"After 9/11, the U.S. enforced stricter control on immigration. This enforcement led to the birth of Homeland Security and ICE, but what is ICE exactly? We explain.
USA TODAY
OCILLA, Ga. An immigrat… [+3465 chars]",2020-09-15T09:34:46Z
immigrant,USA Today,"USA TODAY, Lindsay Schnell, USA TODAY",'Like smoking multiple packs a day': Hazardous air quality worries West Coast parents,https://www.usatoday.com/in-depth/news/nation/2020/09/20/california-oregon-wildfires-hazardous-air-quality-fire-smoke-kids-health/3488945001/,"El Dorado Forest Fire rages in San Bernardino County
Winds increased activity of the El Dorado Fire on September 9, San Bernardino firefighters said, as crews made a hard stance to save numerous hom… [+10820 chars]",2020-09-20T10:01:11Z
immigrant,USA Today,"USA TODAY, Kelly Tyko, USA TODAY",Google marks start of National Hispanic Heritage Month with new Doodle and plans to spotlight Latino businesses,https://www.usatoday.com/story/tech/2020/09/15/google-national-hispanic-heritage-month-2020-doodle-honors-felicitas-mendez/5804947002/,"Google is honoring Felicitas Mendez to mark the start of National Hispanic Heritage Month.
 (Photo: Google)
Google's search website was updated Tuesday for the first day of National Hispanic Herita… [+1996 chars]",2020-09-15T17:17:34Z
immigrant,USA Today,"USA TODAY, Bill Keveney, USA TODAY","Study: TV shows exaggerate the number of undocumented immigrants, but nuanced portrayals can educate",https://www.usatoday.com/story/entertainment/tv/2020/09/23/study-tv-shows-need-more-accurate-nuanced-immigrant-portrayals/5857127002/,"Cristina Jiménez, a Genius grant recipient and founder of United We Dream, the nation's largest youth immigrant organization, talks about significant moments in her life that propelled her to speak a… [+5688 chars]",2020-09-23T13:00:20Z
immigrant,USA Today,"USA TODAY, Deirdre Shesgreen, USA TODAY",Trump administration slashes refugee program amid president's campaign attacks on immigrants,https://www.usatoday.com/story/news/world/2020/10/01/trump-moves-slash-refugee-resettlement-amid-campaign-attacks/3574637001/,"Starting a new life in the United States is never easy for refugees. But doing it during a pandemic has created even more struggles, especially after the federal government cut off resettlement fundi… [+5522 chars]",2020-10-01T15:14:23Z
immigrant,USA Today,"USA TODAY, Annika Hom, Report for America","In San Francisco, voters to decide if noncitizens can serve on city boards",https://www.usatoday.com/story/opinion/2020/10/08/san-francisco-decide-if-undocumented-can-serve-city-boards-column/5909163002/,"Cristina Jiménez, a Genius grant recipient and founder of United We Dream, the nation's largest youth immigrant organization, talks about significant moments in her life that propelled her to speak a… [+7347 chars]",2020-10-08T11:00:55Z
immigrant,USA Today,"USA TODAY, Jefferson Graham, USA TODAY","In China, WeChat is everything: Text messaging, video chat and mobile payments",https://www.usatoday.com/story/tech/2020/09/18/wechat-connects-business-family-everything-china/5826467002/,"Frances He is a Chinese immigrant living near Los Angeles who uses the WeChat app to talk to her brother back home. But with the Trump Administration's Sunday ban on the app, she's going to have to f… [+5128 chars]",2020-09-18T21:02:59Z
immigrant,USA Today,"USA TODAY, Rick Jervis, Alan Gomez and Maria Clark, USA TODAY",Alleged unwanted hysterectomies and other abuses at ICE facility prompts investigation,https://www.usatoday.com/story/news/nation/2020/09/17/hysterectomies-immigrants-complaint-ice-and-detention-center-irwin-county/3482369001/,"ICE detention is meant to assure immigration compliance only, but detainees describe desperation, and punitive measures that resemble prisons.
USA TODAY
Members of Congress are pressing the adminis… [+11386 chars]",2020-09-18T00:41:07Z
immigrant,USA Today,"Arizona Republic, Daniel Gonzalez, Arizona Republic","124 immigrant children held in 3 Phoenix hotels under Trump policy, court records show",https://www.usatoday.com/story/travel/hotels/2020/09/24/under-trump-policy-124-immigrant-children-held-hotels-phoenix-court-records-show/3514509001/,"Albert Law says he was floored by a question from a security guard after checking into a Hilton hotel in Richmond, Virginia.
USA TODAY
A federal judge has given the Trump administration until Sept.… [+9677 chars]",2020-09-24T11:35:59Z
immigrant,USA Today,"USA TODAY, Randall Kennedy and Ilya Somin, Opinion contributors",Remove the natural born citizen clause in the Constitution. Let immigrants be president.,https://www.usatoday.com/story/opinion/2020/09/18/immigrants-president-repeal-natural-born-citizen-clause-column/5805710002/,"Repealing the citizenship clause may get easier as xenophobia recedes and people realize how ridiculous it is. Already it has backers from right to left.
This presidential election season joins the … [+5955 chars]",2020-09-18T11:00:28Z
