Keyword,Source,Author,Title,URL,Text,Published,compound score,negative score,positive score,neutral score
refugees,Al Jazeera English,Al Jazeera,"Israel bombs Gaza after rocket fire as UAE, Bahrain signed deals",https://www.aljazeera.com/news/2020/09/israel-bombs-gaza-rocket-fire-uae-bahrain-signed-deals-200916064518070.html,"The Israeli military has carried out a series of air raids on the besieged Gaza Strip overnight on Wednesday, causing damage to property, Palestinian media reported.
According to Wafa, the official … [+3999 chars]",2020-09-16T07:45:55Z,-0.34,0.194,0.0,0.806
refugees,Al Jazeera English,Al Jazeera,"Paul Rusesabagina admits backing rebels, denies violence",https://www.aljazeera.com/news/2020/9/25/hotel-rwanda-hero-admits-forming-armed-group-behind-attacks,"Paul Rusesabagina, portrayed in a 2004 Hollywood movie as a hero who helped save Tutsis during the Rwandan genocide, has admitted to a Kigali court that he formed an armed group but denied he support… [+4091 chars]",2020-09-25T12:34:47Z,-0.7506,0.621,0.236,0.143
refugees,Al Jazeera English,Samira Shackle,‘Alarming’: Experts slam UK plan for offshore asylum centre,https://www.aljazeera.com/features/2020/10/5/uk-offshore,"London, United Kingdom Ascension Island is an isolated volcanic island that sits in the South Atlantic Ocean, around 2,300km from the coast of Brazil.
Along with Saint Helena and Tristan da Cunha, i… [+5448 chars]",2020-10-05T14:56:09Z,-0.3818,0.245,0.0,0.755
refugees,Al Jazeera English,Al Jazeera,EU prepares for standoff over Turkish sanctions,https://www.aljazeera.com/news/2020/9/30/eu-prepares-for-standoff-over-turkish-sanctions,"Athens, Greece European Union leaders face a difficult balancing act over the EU-Turkey relationship, on the eve of a crucial summit.
The EU Council meeting, with the eastern Mediterranean dispute h… [+6540 chars]",2020-09-30T15:25:23Z,0.0,0.0,0.0,1.0
refugees,Al Jazeera English,Marianna Karakoulaki,The Greek anti-fascist struggle is far from over,https://www.aljazeera.com/opinions/2020/10/10/the-greek-anti-fascist-struggle-is-far-from-over/,"Golden Dawn is a criminal organisation, declared an announcer from the top of the Court of Appeals in Athens on Wednesday, making public the landmark verdict in the biggest trial of self-professed fa… [+7093 chars]",2020-10-10T08:13:39Z,-0.3182,0.247,0.0,0.753
refugees,Al Jazeera English,William Roberts,Trump aims for an upset over Biden in Minnesota,https://www.aljazeera.com/news/2020/09/trump-aims-upset-biden-minnesota-200917180343769.html,"President Donald Trump and Democratic challenger Joe Biden are both going to the fabled Iron Range mining region of Minnesota on Friday for duelling campaign events.
President Trump will appear at a… [+6355 chars]",2020-09-18T00:34:35Z,-0.3818,0.245,0.0,0.755
refugees,Al Jazeera English,Denijal Jegic,Trump’s Kosovo-Serbia normalisation deal is all about Israel,https://www.aljazeera.com/opinions/2020/9/28/trumps-kosovo-serbia-normalisation-deal-is-all-about-israel/,"On September 4, after years of unsuccessful negotiations, Kosovar Prime Minister Avdullah Hoti and Serbian President Aleksandar Vucic signed an economic normalisation deal at a ceremony hosted by Pre… [+7786 chars]",2020-09-28T07:56:37Z,0.0,0.0,0.0,1.0
refugees,Al Jazeera English,John Psaropoulos,EU prepares for standoff over Turkish sanctions,https://www.aljazeera.com/news/2020/10/1/eu-prepares-for-standoff-over-turkish-sanctions,"Athens, Greece European Union leaders face a difficult balancing act over the EU-Turkey relationship.
The EU Council meeting, with the eastern Mediterranean dispute high on the agenda, takes place o… [+6763 chars]",2020-10-01T09:00:23Z,0.0,0.0,0.0,1.0
refugees,Al Jazeera English,Per Christian Selmer-Anderssen,A European odyssey: A portrait of Europe during the pandemic,https://www.aljazeera.com/features/2020/9/28/a-european-odyssey-a-portrait-of-europe-during-the-pandemic,"The main road leading to the Sicilian town of Cassibile is flanked by derelict houses. In days gone by, these stood as elegant mansions with arched entrances and large windows, but during the second … [+28993 chars]",2020-09-28T07:51:05Z,0.0,0.0,0.0,1.0
refugees,Al Jazeera English,Al Jazeera,Explainer: Where do Arab states stand on normalising Israel ties?,https://www.aljazeera.com/news/2020/9/22/explainer-where-do-arab-states-stand-on-normalising-israel-ties,"The United Arab Emirates (UAE) and Bahrain are the latest countries in the Arab region to formally establish diplomatic ties with Israel in deals brokered by the United States.
The Palestinians have… [+8473 chars]",2020-09-22T14:22:14Z,0.0,0.0,0.0,1.0
refugees,Al Jazeera English,Al Jazeera,Explainer: Where do Arab states stand on normalising Israel ties?,https://www.aljazeera.com/news/2020/09/explainer-arab-states-stand-normalising-israel-ties-200922105821515.html,"The United Arab Emirates (UAE) and Bahrain are the latest countries in the Arab region to formally establish diplomatic ties with Israel in deals brokered by the United States.
The Palestinians have… [+8544 chars]",2020-09-22T14:22:14Z,0.0,0.0,0.0,1.0
refugees,Al Jazeera English,Greta Moran,Is the climate crisis creating a mental health crisis?,https://www.aljazeera.com/indepth/features/climate-crisis-creating-mental-health-crisis-200416131647602.html,"Psychiatrist Dr Lise Van Susteren did not expect to be allowed into a public hearing of the Federal Energy Regulatory Commission (FERC), the agency responsible for regulating interstate energy transm… [+18131 chars]",2020-09-14T05:49:51Z,-0.7906,0.532,0.143,0.325
refugees,Al Jazeera English,Patrick Strickland,Antifa and America’s revamped Red Scare,https://www.aljazeera.com/features/2020/9/29/antifa-hysteria-americas-revamped-red-scare,"As the wildfires hit Molalla, Oregon, in early September, 29-year-old independent journalist Alissa Azar crouched in the weeds by the side of a gravel road. She angled her camera, searching for a sho… [+20890 chars]",2020-09-29T11:09:35Z,-0.4939,0.39,0.0,0.61
refugees,Al Jazeera English,Creede Newton,Advocates condemn Trump's 'tragically low' planned US refugee cap,https://www.aljazeera.com/news/2020/10/2/refugee-advocates-decry-trumps-tragically-low-refugee-target,"Refugee advocacy organisations have condemned the Trump administrations proposed drastic limits on refugee resettlement quotas, saying the move is an attack on legal migration, one of the founding te… [+3388 chars]",2020-10-02T01:08:37Z,-0.8126,0.583,0.0,0.417
refugees,Al Jazeera English,Al Jazeera,Gallup poll says world becoming less tolerant of migrants,https://www.aljazeera.com/news/2020/9/23/gallup-poll-says-world-becoming-less-tolerant-of-migrants,"The world is becoming less tolerant of migrants, according to a poll released on Wednesday as Europe prepared to unveil a new asylum plan in the wake of a blaze at an overcrowded camp in Greece that … [+2765 chars]",2020-09-23T08:38:08Z,0.204,0.0,0.184,0.816
refugees,Al Jazeera English,Al Jazeera,Cyprus accuses Turkey of expanding 'illegal drilling' in East Med,https://www.aljazeera.com/news/2020/09/cyprus-accuses-turkey-expanding-illegal-drilling-east-med-200916091527393.html,"Cyprus has accused Turkey of extending ""illegal drilling"" in disputed Mediterranean waters but said it is ready to engage in dialogue with Ankara to resolve differences over exploration rights.
On T… [+2914 chars]",2020-09-16T10:11:23Z,-0.7184,0.429,0.0,0.571
refugees,Al Jazeera English,"Steve Chaggaris, William Roberts",Trump sets refugee cap at record low: US election live updates,https://www.aljazeera.com/news/2020/10/1/us-election-live-updates-trump-sets-refugee-cap-at-record-low,"<ul><li>Trump and Biden are fundraising and off the campaign trail today.</li><li>Mike Pence campaigns in the battleground state of Iowa.</li><li>Trumps Supreme Court pick, Amy Coney Barrett, continu… [+2329 chars]",2020-10-01T15:10:22Z,-0.2732,0.174,0.0,0.826
refugees,Al Jazeera English,Hamid Dabashi,Siah Armajani (1939-2020): An artist of public happiness,https://www.aljazeera.com/indepth/opinion/siah-armajani-1939-2020-artist-public-happiness-200917120720265.html,"""The twilight zones today between art forms that were once quite distinct - painting and photography, architecture and sculpture - have been the locus of the most intriguing art produced in recent de… [+8156 chars]",2020-09-18T07:27:56Z,0.5574,0.0,0.34,0.66
refugees,CNN,"Mohammed Tawfeeq, CNN",Dutch pursuit of torture case against Syria prompts terror accusation from Damascus,https://www.cnn.com/2020/09/19/world/dutch-torture-case-syria/index.html,"(CNN)The Syrian government accused the Dutch government of supporting terrorism on Saturday in response to the Netherlands' invocation of an anti-torture convention against Damascus.
The rebuke come… [+2846 chars]",2020-09-20T00:40:17Z,-0.8519,0.508,0.0,0.492
refugees,CNN,"Maegan Vazquez, CNN",11 political days like we've never seen before,https://www.cnn.com/2020/10/06/politics/donald-trump-coronavirus-11-days/index.html,"Washington (CNN)In the span of less than two weeks, a time that was supposed to be a peak of President Donald Trump's first term has turned into one of the lowest points of his presidency -- with a s… [+10869 chars]",2020-10-06T21:24:16Z,0.3612,0.0,0.263,0.737
refugees,CNN,,Ride along on dramatic mission to rescue migrants,https://www.cnn.com/videos/world/2020/09/25/migrants-rescued-at-sea-turkish-coast-guard-go-there.cnn,,2020-09-25T13:23:43Z,0.5106,0.0,0.32,0.68
refugees,CNN,,"Lena Headey: Moria refugees left in ""hell on Earth""",https://www.cnn.com/videos/world/2020/09/23/video-lena-headey-moria-opinion-orig.cnn,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,2020-09-24T18:43:41Z,-0.6808,0.365,0.0,0.635
refugees,CNN,,Expert: EU will to protect refugees is absent,https://www.cnn.com/videos/world/2020/09/24/alexander-betts-eu-asylum-policy.cnn,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,2020-09-24T18:45:24Z,0.3818,0.0,0.271,0.729
refugees,CNN,,Exhibition offers 'time machine' look at refugees' living conditions,https://www.cnn.com/videos/world/2020/09/24/imperial-war-museum-moria-exhibition-phil-black-pkg-intl-ldn-vpx.cnn,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,2020-09-24T10:21:24Z,0.0,0.0,0.0,1.0
refugees,CNN,Opinion by David Miliband,Trump's refugee cap puts US credibility and security at risk,https://www.cnn.com/2020/10/05/opinions/trump-refugee-cap-us-credibility-miliband/index.html,"David Miliband is president and CEO of the International Rescue Committee, a humanitarian relief organization. He is a former Foreign Secretary of the United Kingdom. The opinions expressed here are … [+4565 chars]",2020-10-05T04:20:23Z,0.0772,0.168,0.192,0.64
refugees,CNN,Opinion by Lena Headey,Greece cannot shelter refugees alone. Europe must help,https://www.cnn.com/2020/09/24/europe/lena-headey-moria-opinion-intl/index.html,"CNN has partnered with the Imperial War Museum in London on ""Life in a Camp,"" a special installation about the Moria refugee camp in Lesbos, Greece. Actor Lena Headey, who has visited Moria, has writ… [+3527 chars]",2020-09-24T08:44:10Z,0.533,0.0,0.425,0.575
refugees,CNN,"Ryan Bergeron, CNN",How this man is using video games to help refugees,https://www.cnn.com/2020/10/01/us/cfc-lual-mayen-refugee-creates-video-game-to-help-those-in-need/index.html,"(CNN)Lual Mayen's home work station is something akin to what you might see in a TV control room or a NASA command center. Surrounded by computer monitors, laptops and tablets, Mayen is putting the f… [+5956 chars]",2020-10-01T19:25:38Z,0.4019,0.0,0.231,0.769
refugees,CNN,"Jennifer Hansler and Priscilla Alvarez, CNN","Trump administration sets refugee cap at 15,000, a new historic low",https://www.cnn.com/2020/10/01/politics/us-refugee-cap-fy21/index.html,"Washington (CNN)The Trump administration has informed Congress it intends to accept only 15,000 refugees this fiscal year, a new historic low for the US.
Since coming into office in 2017, the Trump … [+2789 chars]",2020-10-01T12:33:19Z,-0.2732,0.189,0.0,0.811
refugees,CNN,"Priscilla Alvarez, CNN",Trump administration has still not said how many refugees may be admitted to US next year,https://www.cnn.com/2020/09/28/politics/trump-refugees/index.html,"(CNN)The Trump administration hasn't announced how many refugees could be admitted to the United States in the upcoming fiscal year, which begins this week, signaling yet another delay and likely lea… [+4261 chars]",2020-09-28T20:52:31Z,0.1027,0.0,0.085,0.915
refugees,CNN,"Tamara Qiblawi, CNN",Nigerian migrant worker burned alive in Libya,https://www.cnn.com/2020/10/08/middleeast/nigerian-worker-libya-burned-intl/index.html,"(CNN)Three men stormed a factory in Tripoli, doused a Nigerian worker in petrol, and set him on fire, according to a statement by the Libyan interior ministry, in a new reported attack on migrants in… [+2254 chars]",2020-10-08T09:35:24Z,0.3818,0.0,0.302,0.698
refugees,CNN,Opinion by Lena Headey,Greece cannot shelter refugees alone. Europe must help,https://www.cnn.com/2020/09/24/europe/lena-headey-moria-opinion-intl/index.html,"CNN has partnered with the Imperial War Museum in London on ""Life in a Camp,"" a special installation about the Moria refugee camp in Lesbos, Greece. Actor Lena Headey, who has visited Moria, has writ… [+3527 chars]",2020-09-24T08:44:10Z,0.533,0.0,0.425,0.575
refugees,CNN,"Gul Tuysuz, Jomana Karadsheh and Brice Laine, CNN","Masked men, assault and abandonment",https://www.cnn.com/2020/09/17/europe/greece-migrants-turkey-intl/index.html,"By Gul Tuysuz, Jomana Karadsheh and Brice Laine, CNN
Updated 5:31 AM ET, Thu September 17, 2020
Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
North Aege… [+8598 chars]",2020-09-17T09:31:37Z,-0.802,0.706,0.0,0.294
refugees,CNN,"Amy Woodyatt, CNN",Australian Prime Minister Scott Morrison's car vandalized by protesters,https://www.cnn.com/2020/10/12/australia/scott-morrison-protest-intl-scli/index.html,"(CNN)Australian Prime Minister Scott Morrison was targeted with tomatoes and fake blood, and his car was vandalized by protesters during a visit to the University of Queensland on Monday, CNN affilia… [+2551 chars]",2020-10-12T11:06:18Z,-0.2263,0.192,0.0,0.808
refugees,CNN,"Maegan Vazquez, CNN",White House shows no signs of backing down from Trump's refusal to condemn White supremacy,https://www.cnn.com/2020/10/01/politics/donald-trump-white-house-white-supremacy-proud-boys/index.html,"Washington (CNN)The White House is showing no signs of backing down from President Donald Trump'srefusal to condemn White supremacy during Tuesday night's presidential debate, despite pleas from some… [+3860 chars]",2020-10-01T18:39:07Z,-0.5423,0.265,0.127,0.608
refugees,CNN,"Priscilla Alvarez, CNN",Family separation and the Trump administration's immigration legacy,https://www.cnn.com/2020/10/07/politics/trump-family-separation/index.html,"(CNN)More than two years since migrant families were torn apart at the US-Mexico border, disturbing details of what occurred behind the scenes continue to spill into public view -- again putting into… [+4081 chars]",2020-10-07T21:04:27Z,0.0,0.0,0.0,1.0
refugees,CNN,"AJ Willingham, CNN","5 things to know for September 29: Covid-19, debate, stimulus, Breonna Taylor, fires",https://www.cnn.com/2020/09/29/us/five-things-september-29-trnd/index.html,"(CNN)Good morning. Relax your shoulders. Unclench your jaw. There, that's better. Doctors are seeing more cracked teeth, and they say it's due to pandemic stress. Let's keep those chompers healthy, s… [+5828 chars]",2020-09-29T10:13:33Z,0.0,0.0,0.0,1.0
refugees,CNN,"Mohammed Tawfeeq, CNN",Dutch pursuit of torture case against Syria prompts terror accusation from Damascus,https://www.cnn.com/2020/09/19/world/dutch-torture-case-syria/index.html,"(CNN)The Syrian government accused the Dutch government of supporting terrorism on Saturday in response to the Netherlands' invocation of an anti-torture convention against Damascus.
The rebuke come… [+2846 chars]",2020-09-20T00:40:17Z,-0.8519,0.508,0.0,0.492
refugees,CNN,"Shannon Liao, CNN Business",'Star Wars: Squadrons' lets players pilot their own starfighters,https://www.cnn.com/2020/10/02/tech/star-wars-squadrons-launch-loot/index.html,"New York (CNN Business)The multibillion dollar ""Star Wars"" franchise is getting a new video game that takes players to the skies. Inspired by the '90s Star Wars flight games, ""Star Wars: Squadrons"" c… [+2895 chars]",2020-10-02T18:03:24Z,-0.5574,0.31,0.0,0.69
refugees,CNN,Opinion by Kyle Meyaard-Schaap,"For young evangelicals, their faith is leading them away from Trump",https://www.cnn.com/2020/09/29/opinions/young-evangelicals-fight-climate-change-and-trump-meyaard-schaap/index.html,Kyle Meyaard-Schaap is national organizer and spokesperson for Young Evangelicals for Climate Action. He is ordained in the Christian Reformed Church in North America and is a Public Voices Fellow of… [+8134 chars],2020-09-29T20:28:17Z,0.4215,0.0,0.219,0.781
refugees,CNN,Opinion by Mark Zandi for CNN Business Perspectives,Why the economy would be stronger under Biden than Trump,https://www.cnn.com/2020/10/01/perspectives/economy-biden-trump/index.html,"Mark Zandi is chief economist of Moody's Analytics. The opinions expressed in this commentary are his own.
More than six months since the Covid-19 pandemic hit, the US economy remains in a bad place… [+5511 chars]",2020-10-01T16:20:21Z,0.3818,0.0,0.224,0.776
refugees,CNN,"Eliza Mackintosh, CNN","What you need to know about coronavirus on Wednesday, September 30",https://www.cnn.com/2020/09/30/world/coronavirus-newsletter-09-30-20-intl/index.html,"A version of this story appeared in the September 30 edition of CNN's Coronavirus: Fact vs. Fiction newsletter. Sign up here to receive the need-to-know headlines every weekday.
 (CNN)President Dona… [+7469 chars]",2020-09-30T11:44:51Z,0.0,0.0,0.0,1.0
refugees,CNN,Opinion by Nancy Kaffer,What gives Biden an edge in Michigan,https://www.cnn.com/2020/10/12/opinions/us-elections-2020-michigan-biden-election-kaffer/index.html,"Nancy Kaffer is a columnist and member of the editorial board at the Detroit Free Press. Her work has appeared in the Free Press, Politico and the Daily Beast. The views expressed in this commentary … [+6662 chars]",2020-10-12T13:02:04Z,0.0,0.0,0.0,1.0
refugees,CNN,Opinion by Jill Filipovic,With a virtual debate America would win and Trump would lose,https://www.cnn.com/2020/10/08/opinions/donald-trump-joe-biden-debate-fox-news-filipovic/index.html,"Jill Filipovic is a journalist based in New York and author of the book ""OK Boomer, Let's Talk: How My Generation Got Left Behind."" Follow her on Twitter. The opinions expressed in this commentary ar… [+6060 chars]",2020-10-09T03:42:38Z,0.2732,0.186,0.262,0.552
refugees,CNN,Opinion by Amanda Mattingly,Biden is no friend to Maduro,https://www.cnn.com/2020/10/13/opinions/biden-is-no-friend-to-maduro-amanda-mattingly/index.html,Amanda Mattingly is a Truman National Security Project fellow and a former foreign affairs officer at the US Department of State. She served at the US Embassy in Caracas in 2002-2003. The views expre… [+7811 chars],2020-10-13T17:38:20Z,0.25,0.234,0.34,0.426
refugees,CNN,Opinion by Akyaaba Addai-Sebo,Black children must be able to believe in themselves. That's what Black History Month is for,https://www.cnn.com/2020/10/13/opinions/uk-black-history-month-akyaaba-addai-sebo-intl-gbr/index.html,"After visiting the US in the 1970s, Akyaaba Addai-Sebo in 1987 initiated Black History Month in the UK, which is celebrated in October. He moved to the UK to seek refuge from political persecution in… [+7326 chars]",2020-10-13T09:28:37Z,0.0,0.0,0.0,1.0
refugees,CNN,"By Jessie Gretener, CNN",'They've forgotten us': Thousands of Australians stranded overseas in the face of government's stringent border controls,https://www.cnn.com/travel/article/australians-stuck-abroad-covid/index.html,"Jessie Gretener, CNNPublished 14th September 2020
(CNN) No job, no visa, no health care -- and barred from returning home. This powder keg of misfortunes is the current reality for tens of thousands… [+9315 chars]",2020-09-14T09:38:34Z,-0.2263,0.112,0.0,0.888
refugees,CNN,Opinion by Lena Headey,Greece cannot shelter refugees alone. Europe must help,https://www.cnn.com/2020/09/24/europe/lena-headey-moria-opinion-intl/index.html,"CNN has partnered with the Imperial War Museum in London on ""Life in a Camp,"" a special installation about the Moria refugee camp in Lesbos, Greece. Actor Lena Headey, who has visited Moria, has writ… [+3527 chars]",2020-09-24T08:44:10Z,0.533,0.0,0.425,0.575
